model,family,mtype,size,sub_i,sub_j,pair_type,human_r,pred_r,amplification_ratio,signed_diff,abs_diff
qwen05b_instruct,qwen,instruct,0.5,PANAS_Negative_Affect,BigFive_Openness,affect_cognitive,-0.1167409204094412,-0.0584819818783908,0.5009552920542263,0.0582589385310504,0.0582589385310504
qwen05b_instruct,qwen,instruct,0.5,PANAS_Negative_Affect,SelfConst_Independent_self,affect_social,-0.2263810536303488,-0.5586698685937066,2.467829615750189,-0.3322888149633578,0.3322888149633578
qwen05b_instruct,qwen,instruct,0.5,PANAS_Negative_Affect,SelfConst_Interdependent_self,affect_social,0.0843883716573425,0.0547126030481929,0.6483429170828472,-0.029675768609149604,0.029675768609149604
qwen05b_instruct,qwen,instruct,0.5,PANAS_Negative_Affect,LifeSat_Life_Satisfaction,affect_affect,-0.4079942081992174,-0.7065460030221237,1.7317549828480112,-0.2985517948229063,0.2985517948229063
qwen05b_instruct,qwen,instruct,0.5,PANAS_Negative_Affect,Lonely_Loneliness,affect_affect,0.3386000777626718,0.4597117733651698,1.3576836024455563,0.12111169560249796,0.12111169560249796
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,BigFive_Extraversion,affect_social,0.1082377433043031,0.3776716118825076,3.489278327068492,0.2694338685782045,0.2694338685782045
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,BigFive_Agreeableness,affect_social,0.0650822784924807,0.1793048076408746,2.755048099024232,0.11422252914839391,0.11422252914839391
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,BigFive_Conscientiousness,affect_cognitive,0.2046240763661845,0.3693181551785687,1.8048616845930503,0.1646940788123842,0.1646940788123842
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,BigFive_Neuroticism,affect_affect,-0.525213997135656,-0.3674638026325978,0.6996458674685447,0.15775019450305816,0.15775019450305816
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,BigFive_Openness,affect_cognitive,0.1427760721896465,0.2333740821678152,1.6345461714189002,0.09059800997816869,0.09059800997816869
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,SelfConst_Independent_self,affect_social,0.2895192592870562,0.7652500704463816,2.643175007876218,0.4757308111593254,0.4757308111593254
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,SelfConst_Interdependent_self,affect_social,0.0410384690635432,0.1243084135771248,3.02907044082585,0.0832699445135816,0.0832699445135816
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,LifeSat_Life_Satisfaction,affect_affect,0.6897377245732463,0.8123435237659198,1.1777571311885717,0.12260579919267345,0.12260579919267345
qwen05b_instruct,qwen,instruct,0.5,POM_Peace_of_Mind,Lonely_Loneliness,affect_affect,-0.4673179722857797,-0.3854371038429433,0.8247855351200495,0.08188086844283643,0.08188086844283643
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,BigFive_Agreeableness,within_scale,-0.0949578376115242,0.1470225343183332,-1.548292779368118,0.24198037192985739,0.24198037192985739
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,BigFive_Conscientiousness,within_scale,-0.0749633428742371,0.2977989914494727,-3.9725948714570767,0.3727623343237098,0.3727623343237098
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,BigFive_Neuroticism,within_scale,0.013526683613174,0.0851108815954139,6.292073063091542,0.0715841979822399,0.0715841979822399
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,BigFive_Openness,within_scale,0.374028887685193,-0.052992783244209,-0.14168099039668608,-0.427021670929402,0.427021670929402
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,SelfConst_Independent_self,social_social,0.383065040512844,0.4023050420417119,1.050226461551045,0.0192400015288679,0.0192400015288679
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,SelfConst_Interdependent_self,social_social,0.1087385289929,0.4703117621486996,4.32516207920569,0.3615732331557996,0.3615732331557996
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,LifeSat_Life_Satisfaction,affect_social,0.1514776054608016,0.2795824634892376,1.8457016311997758,0.128104858028436,0.128104858028436
qwen05b_instruct,qwen,instruct,0.5,BigFive_Extraversion,Lonely_Loneliness,affect_social,-0.4589356266931431,0.040795474422393,-0.08889149599551567,0.4997311011155361,0.4997311011155361
qwen05b_instruct,qwen,instruct,0.5,BigFive_Agreeableness,BigFive_Conscientiousness,within_scale,0.0102069144256358,0.2641989929165634,25.884315464916437,0.2539920784909276,0.2539920784909276
qwen05b_instruct,qwen,instruct,0.5,BigFive_Agreeableness,BigFive_Neuroticism,within_scale,-0.1604544666739748,0.1428245314179626,-0.8901249954491188,0.3032789980919374,0.3032789980919374
qwen05b_instruct,qwen,instruct,0.5,BigFive_Agreeableness,BigFive_Openness,within_scale,-0.046032666273312,0.1560557181333206,-3.3901081724609075,0.20208838440663257,0.20208838440663257
qwen05b_instruct,qwen,instruct,0.5,BigFive_Agreeableness,SelfConst_Independent_self,social_social,-0.1388279137981352,0.1769341313169222,-1.274485270838226,0.3157620451150574,0.3157620451150574
qwen05b_instruct,qwen,instruct,0.5,BigFive_Agreeableness,SelfConst_Interdependent_self,social_social,0.4270687033594729,0.3260018063970411,0.763347451669008,-0.10106689696243176,0.10106689696243176
qwen05b_instruct,qwen,instruct,0.5,BigFive_Agreeableness,LifeSat_Life_Satisfaction,affect_social,-0.0681672471329937,0.1622984067067885,-2.3808854476717496,0.23046565383978218,0.23046565383978218
qwen05b_instruct,qwen,instruct,0.5,BigFive_Agreeableness,Lonely_Loneliness,affect_social,-0.1211838981515432,0.0895755241028801,-0.7391701824186566,0.2107594222544233,0.2107594222544233
qwen05b_instruct,qwen,instruct,0.5,BigFive_Conscientiousness,BigFive_Neuroticism,within_scale,-0.2594539542198637,-0.1856435931271893,0.7155165304201654,0.07381036109267441,0.07381036109267441
qwen05b_instruct,qwen,instruct,0.5,BigFive_Conscientiousness,BigFive_Openness,within_scale,0.0546263542895831,0.2201587554387693,4.030266311964959,0.16553240114918621,0.16553240114918621
qwen05b_instruct,qwen,instruct,0.5,BigFive_Conscientiousness,SelfConst_Independent_self,cognitive_social,0.1737890582742088,0.3416128456456956,1.965675221662633,0.16782378737148682,0.16782378737148682
qwen05b_instruct,qwen,instruct,0.5,BigFive_Conscientiousness,SelfConst_Interdependent_self,cognitive_social,-0.0018154185359622,0.163002204521839,,0.1648176230578012,0.1648176230578012
qwen05b_instruct,qwen,instruct,0.5,BigFive_Conscientiousness,LifeSat_Life_Satisfaction,affect_cognitive,0.2171927893560278,0.3226378718385098,1.4854907144713438,0.105445082482482,0.105445082482482
qwen05b_instruct,qwen,instruct,0.5,BigFive_Conscientiousness,Lonely_Loneliness,affect_cognitive,-0.1753595321199811,-0.0669330145672024,0.3816901981775749,0.1084265175527787,0.1084265175527787
qwen05b_instruct,qwen,instruct,0.5,BigFive_Neuroticism,BigFive_Openness,within_scale,-0.0445387805619514,-0.3115126381692467,6.994188755032188,-0.2669738576072953,0.2669738576072953
qwen05b_instruct,qwen,instruct,0.5,BigFive_Neuroticism,SelfConst_Independent_self,affect_social,-0.1533157014938961,-0.2909821450825094,1.8979278850581014,-0.13766644358861332,0.13766644358861332
qwen05b_instruct,qwen,instruct,0.5,BigFive_Neuroticism,SelfConst_Interdependent_self,affect_social,0.0062020528049378,0.179740748174533,,0.1735386953695952,0.1735386953695952
qwen05b_instruct,qwen,instruct,0.5,BigFive_Neuroticism,LifeSat_Life_Satisfaction,affect_affect,-0.2833454572921715,-0.4575485933694515,1.6148082900007483,-0.17420313607728,0.17420313607728
qwen05b_instruct,qwen,instruct,0.5,BigFive_Neuroticism,Lonely_Loneliness,affect_affect,0.234332319601605,0.3621753066440635,1.5455627600145296,0.1278429870424585,0.1278429870424585
qwen05b_instruct,qwen,instruct,0.5,BigFive_Openness,SelfConst_Independent_self,cognitive_social,0.3406711029459182,0.1680330173173829,0.4932411814924563,-0.17263808562853528,0.17263808562853528
qwen05b_instruct,qwen,instruct,0.5,BigFive_Openness,SelfConst_Interdependent_self,cognitive_social,-0.099685173410681,-0.0682151126049553,0.6843055017211439,0.0314700608057257,0.0314700608057257
qwen05b_instruct,qwen,instruct,0.5,BigFive_Openness,LifeSat_Life_Satisfaction,affect_cognitive,0.1359975269215463,0.2618170036865281,1.9251600349877247,0.1258194767649818,0.1258194767649818
qwen05b_instruct,qwen,instruct,0.5,BigFive_Openness,Lonely_Loneliness,affect_cognitive,-0.284213527238953,-0.2638709235036411,0.9284249277895601,0.02034260373531188,0.02034260373531188
qwen05b_instruct,qwen,instruct,0.5,SelfConst_Independent_self,SelfConst_Interdependent_self,within_scale,-0.0487859894791837,0.1219068070645339,-2.498807718485444,0.1706927965437176,0.1706927965437176
qwen05b_instruct,qwen,instruct,0.5,SelfConst_Independent_self,LifeSat_Life_Satisfaction,affect_social,0.3274941122911161,0.7517076081467015,2.2953316714240453,0.4242134958555854,0.4242134958555854
qwen05b_instruct,qwen,instruct,0.5,SelfConst_Independent_self,Lonely_Loneliness,affect_social,-0.2617850614373652,-0.2635964789322599,1.0069194838122117,-0.0018114174948947181,0.0018114174948947181
qwen05b_instruct,qwen,instruct,0.5,SelfConst_Interdependent_self,LifeSat_Life_Satisfaction,affect_social,0.0673655923064217,0.1041833892516816,1.5465371220635762,0.0368177969452599,0.0368177969452599
qwen05b_instruct,qwen,instruct,0.5,SelfConst_Interdependent_self,Lonely_Loneliness,affect_social,-0.1430357729512929,0.2517708244166423,-1.7601948045708555,0.3948065973679352,0.3948065973679352
qwen05b_instruct,qwen,instruct,0.5,LifeSat_Life_Satisfaction,Lonely_Loneliness,affect_affect,-0.4147670935561622,-0.49035760783828,1.1822480988884967,-0.07559051428211777,0.07559051428211777
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,IRI_Fantasy,within_scale,0.2425985343359973,0.3955715102937718,1.630560181974999,0.1529729759577745,0.1529729759577745
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,IRI_Empathic_concern,within_scale,0.3868208797594384,0.3458264273693609,0.894022131340036,-0.040994452390077485,0.040994452390077485
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,IRI_Personal_distress,within_scale,0.0740487612513309,0.0768896157544337,1.0383646458778775,0.0028408545031027993,0.0028408545031027993
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,PANAS_Positive_Affect,affect_cognitive,0.1557113197797272,0.5965316381607055,3.8310100961482627,0.44082031838097835,0.44082031838097835
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,PANAS_Negative_Affect,affect_cognitive,0.0202225922116022,0.1285099456578652,6.35477115461666,0.108287353446263,0.108287353446263
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,POM_Peace_of_Mind,affect_cognitive,0.0253891025645737,0.3752783094273,14.781078160318234,0.3498892068627263,0.3498892068627263
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,BigFive_Extraversion,cognitive_social,0.1484577372088443,0.3850274300949036,2.5935154161299296,0.23656969288605928,0.23656969288605928
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,BigFive_Agreeableness,cognitive_social,0.3098355967896596,0.5218731865332811,1.684355161061655,0.21203758974362147,0.21203758974362147
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,BigFive_Conscientiousness,cognitive_cognitive,0.0541501002704837,0.4221960521501111,7.796773229250011,0.3680459518796274,0.3680459518796274
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,BigFive_Neuroticism,affect_cognitive,-0.0755272944961235,0.076687989130842,-1.0153678831270472,0.15221528362696551,0.15221528362696551
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,BigFive_Openness,cognitive_cognitive,0.1375948994500437,0.2703298446612052,1.9646792558568156,0.1327349452111615,0.1327349452111615
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,SelfConst_Independent_self,cognitive_social,0.0781023657329456,0.4771166826622383,6.108863389537228,0.3990143169292927,0.3990143169292927
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,SelfConst_Interdependent_self,cognitive_social,0.3763493765579964,0.4509165097988089,1.1981327401755946,0.07456713324081249,0.07456713324081249
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,LifeSat_Life_Satisfaction,affect_cognitive,0.0169341144368968,0.2493153439503894,14.722667954054335,0.2323812295134926,0.2323812295134926
qwen3b_instruct,qwen,instruct,3.0,IRI_Perspective_taking,Lonely_Loneliness,affect_cognitive,-0.1849937929362051,0.1752973859187069,-0.9475852304901818,0.360291178854912,0.360291178854912
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,IRI_Empathic_concern,within_scale,0.3706209196161055,0.5478148393802926,1.4781001567524228,0.17719391976418714,0.17719391976418714
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,IRI_Personal_distress,within_scale,0.3308957665144541,0.4550444421570356,1.3751896766474903,0.12414867564258147,0.12414867564258147
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,PANAS_Positive_Affect,affect_cognitive,-0.0007664699810815,-0.0737853677661956,,-0.0730188977851141,0.0730188977851141
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,PANAS_Negative_Affect,affect_cognitive,0.2238166936468798,0.412852853477011,1.844602593086186,0.1890361598301312,0.1890361598301312
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,POM_Peace_of_Mind,affect_cognitive,-0.1389352237888281,-0.1570056920591766,1.130063980735471,-0.0180704682703485,0.0180704682703485
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,BigFive_Extraversion,cognitive_social,0.0807086947857257,0.2732038684877222,3.385061166124094,0.1924951737019965,0.1924951737019965
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,BigFive_Agreeableness,cognitive_social,0.0810782565288163,0.3103746558634301,3.828087444790069,0.22929639933461382,0.22929639933461382
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,BigFive_Conscientiousness,cognitive_cognitive,-0.2034452516585949,0.1276376630805362,-0.6273808901410353,0.3310829147391311,0.3310829147391311
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,BigFive_Neuroticism,affect_cognitive,0.2155317582109705,0.2645094229003514,1.2272410576330923,0.04897766468938089,0.04897766468938089
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,BigFive_Openness,cognitive_cognitive,-0.050456731884954,-0.1244676359115838,2.466819218402442,-0.0740109040266298,0.0740109040266298
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,SelfConst_Independent_self,cognitive_social,0.0054414023548496,-0.0879610948364706,,-0.09340249719132021,0.09340249719132021
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,SelfConst_Interdependent_self,cognitive_social,0.1816660764877526,0.4274172517154079,2.3527631574308985,0.2457511752276553,0.2457511752276553
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,LifeSat_Life_Satisfaction,affect_cognitive,-0.1182575367466149,-0.2897051129823289,2.449781391972226,-0.17144757623571402,0.17144757623571402
qwen3b_instruct,qwen,instruct,3.0,IRI_Fantasy,Lonely_Loneliness,affect_cognitive,0.0188661268326879,0.5428203130208206,28.772217945673784,0.5239541861881327,0.5239541861881327
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,IRI_Personal_distress,within_scale,0.3782623305565888,0.3321631499113469,0.8781290736050562,-0.04609918064524193,0.04609918064524193
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,PANAS_Positive_Affect,affect_social,0.0056088014587591,0.0018188632841305,,-0.0037899381746286003,0.0037899381746286003
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,PANAS_Negative_Affect,affect_social,0.2101682426513958,0.2743639193205939,1.3054489862946559,0.06419567666919809,0.06419567666919809
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,POM_Peace_of_Mind,affect_social,-0.0978173461455466,-0.1042990445536286,1.066263282163039,-0.006481698408081993,0.006481698408081993
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,BigFive_Extraversion,social_social,0.1310469198934273,0.3115289665656799,2.3772322677940694,0.18048204667225262,0.18048204667225262
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,BigFive_Agreeableness,social_social,0.4700891724010413,0.2517817057029167,0.5356041374382419,-0.21830746669812462,0.21830746669812462
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,BigFive_Conscientiousness,cognitive_social,-0.1093590128817475,-0.0034600447999312,0.03163931996782587,0.1058989680818163,0.1058989680818163
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,BigFive_Neuroticism,affect_social,0.1495859314422549,0.1176544519448336,0.7865342068632443,-0.03193147949742131,0.03193147949742131
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,BigFive_Openness,cognitive_social,0.065264043100276,0.0113456360345909,0.1738420651806495,-0.053918407065685105,0.053918407065685105
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,SelfConst_Independent_self,social_social,-0.0803015415932576,-0.0659156148908442,0.8208511764907227,0.014385926702413399,0.014385926702413399
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,SelfConst_Interdependent_self,social_social,0.437418299700178,0.4748707972337569,1.0856216979473656,0.03745249753357893,0.03745249753357893
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,LifeSat_Life_Satisfaction,affect_social,-0.0994772298781971,-0.1899932877222804,1.9099173545032757,-0.09051605784408331,0.09051605784408331
qwen3b_instruct,qwen,instruct,3.0,IRI_Empathic_concern,Lonely_Loneliness,affect_social,-0.144702481326898,0.3998201720633241,-2.763049868924422,0.5445226533902221,0.5445226533902221
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,PANAS_Positive_Affect,affect_affect,-0.2855822135455922,-0.5748923045292992,2.0130536050961716,-0.28931009098370697,0.28931009098370697
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,PANAS_Negative_Affect,affect_affect,0.5294570102216241,0.8327607776354398,1.5728581576186074,0.3033037674138157,0.3033037674138157
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,POM_Peace_of_Mind,affect_affect,-0.3883839878343598,-0.7449256283255495,1.9180132334478466,-0.35654164049118975,0.35654164049118975
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,BigFive_Extraversion,affect_social,-0.0579335353592926,-0.2484790487907064,4.289036518308219,-0.1905455134314138,0.1905455134314138
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,BigFive_Agreeableness,affect_social,0.2558076569058266,0.0066050728854962,0.02582046591329282,-0.24920258402033038,0.24920258402033038
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,BigFive_Conscientiousness,affect_cognitive,-0.3401424925970019,-0.2841353936129847,0.8353422456676884,0.056007098984017234,0.056007098984017234
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,BigFive_Neuroticism,affect_affect,0.5104295874631224,0.5925700420075175,1.1609241638060992,0.08214045454439511,0.08214045454439511
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,BigFive_Openness,affect_cognitive,-0.2001937411071401,-0.2796965527323976,1.3971293567200433,-0.07950281162525746,0.07950281162525746
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,SelfConst_Independent_self,affect_social,-0.1852491281846682,-0.6912632127059315,3.731532879425138,-0.5060140845212633,0.5060140845212633
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,SelfConst_Interdependent_self,affect_social,0.3115448414218291,0.1643321548548755,0.52747512719163,-0.14721268656695358,0.14721268656695358
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,LifeSat_Life_Satisfaction,affect_affect,-0.2644579776515124,-0.8293586688239071,3.13606976877358,-0.5649006911723946,0.5649006911723946
qwen3b_instruct,qwen,instruct,3.0,IRI_Personal_distress,Lonely_Loneliness,affect_affect,0.18842654885845,0.7097344896043439,3.7666374186872758,0.5213079407458939,0.5213079407458939
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,PANAS_Negative_Affect,within_scale,-0.1155486587886431,-0.4912412459599441,4.251379904447897,-0.37569258717130105,0.37569258717130105
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,POM_Peace_of_Mind,affect_affect,0.4043980239852481,0.810057884004328,2.003120282392571,0.4056598600190799,0.4056598600190799
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,BigFive_Extraversion,affect_social,0.304035391358864,0.4437672624527185,1.4595908077323931,0.13973187109385454,0.13973187109385454
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,BigFive_Agreeableness,affect_social,-0.0953433540889089,0.4092151171144059,-4.292015117622226,0.5045584712033148,0.5045584712033148
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,BigFive_Conscientiousness,affect_cognitive,0.3535661062107319,0.5320927262495959,1.504931374650654,0.178526620038864,0.178526620038864
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,BigFive_Neuroticism,affect_affect,-0.2395934489048498,-0.2377082133676299,0.992131523020195,0.0018852355372198926,0.0018852355372198926
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,BigFive_Openness,affect_cognitive,0.3999394212485611,0.3495592451045536,0.8740304819496741,-0.05038017614400747,0.05038017614400747
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,SelfConst_Independent_self,affect_social,0.5018794906994306,0.833512406930824,1.660781965346347,0.33163291623139335,0.33163291623139335
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,SelfConst_Interdependent_self,affect_social,0.0270265323841661,0.2190133061628282,8.10364063912026,0.19198677377866208,0.19198677377866208
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,LifeSat_Life_Satisfaction,affect_affect,0.3754486441349218,0.7583774463383038,2.0199232523150945,0.38292880220338205,0.38292880220338205
qwen3b_instruct,qwen,instruct,3.0,PANAS_Positive_Affect,Lonely_Loneliness,affect_affect,-0.3697831339693283,-0.3557133933060687,0.9619513726539334,0.014069740663259611,0.014069740663259611
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,POM_Peace_of_Mind,affect_affect,-0.5766884713941555,-0.6523166543752581,1.1311421794132108,-0.07562818298110263,0.07562818298110263
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,BigFive_Extraversion,affect_social,-0.1323805357997911,-0.2762268630500905,2.0866123662458116,-0.1438463272502994,0.1438463272502994
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,BigFive_Agreeableness,affect_social,-0.0574017480725705,0.0657200243544218,-1.144913292036592,0.1231217724269923,0.1231217724269923
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,BigFive_Conscientiousness,affect_cognitive,-0.2985335682367622,-0.1604843989563401,0.5375757235751206,0.1380491692804221,0.1380491692804221
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,BigFive_Neuroticism,affect_affect,0.5956331777420659,0.4714517218121299,0.7915135345537925,-0.12418145592993601,0.12418145592993601
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,BigFive_Openness,affect_cognitive,-0.1167409204094412,-0.1409828054404501,1.2076554214750597,-0.02424188503100891,0.02424188503100891
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,SelfConst_Independent_self,affect_social,-0.2263810536303488,-0.6002177337943313,2.651360280239749,-0.3738366801639825,0.3738366801639825
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,SelfConst_Interdependent_self,affect_social,0.0843883716573425,0.1040379797825993,1.2328473430562645,0.01964960812525679,0.01964960812525679
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,LifeSat_Life_Satisfaction,affect_affect,-0.4079942081992174,-0.7233815033354802,1.7730190497759812,-0.31538729513626285,0.31538729513626285
qwen3b_instruct,qwen,instruct,3.0,PANAS_Negative_Affect,Lonely_Loneliness,affect_affect,0.3386000777626718,0.6167993154224944,1.8216159886850802,0.27819923765982263,0.27819923765982263
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,BigFive_Extraversion,affect_social,0.1082377433043031,0.4352282926072022,4.021039974785757,0.3269905493028991,0.3269905493028991
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,BigFive_Agreeableness,affect_social,0.0650822784924807,0.2801665969495192,4.304806215134098,0.21508431845703846,0.21508431845703846
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,BigFive_Conscientiousness,affect_cognitive,0.2046240763661845,0.4897455685164643,2.393391712322461,0.2851214921502798,0.2851214921502798
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,BigFive_Neuroticism,affect_affect,-0.525213997135656,-0.4363819389915688,0.8308650214416449,0.08883205814408718,0.08883205814408718
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,BigFive_Openness,affect_cognitive,0.1427760721896465,0.3674974219945358,2.573942652704415,0.22472134980488928,0.22472134980488928
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,SelfConst_Independent_self,affect_social,0.2895192592870562,0.832999933014799,2.877183145142292,0.5434806737277429,0.5434806737277429
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,SelfConst_Interdependent_self,affect_social,0.0410384690635432,0.1543981225473807,3.762277835177368,0.1133596534838375,0.1133596534838375
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,LifeSat_Life_Satisfaction,affect_affect,0.6897377245732463,0.8775485803716067,1.2722931472460237,0.18781085579836032,0.18781085579836032
qwen3b_instruct,qwen,instruct,3.0,POM_Peace_of_Mind,Lonely_Loneliness,affect_affect,-0.4673179722857797,-0.4776254750904163,1.0220567224372301,-0.010307502804636604,0.010307502804636604
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,BigFive_Agreeableness,within_scale,-0.0949578376115242,0.271586814566838,-2.8600779187696865,0.3665446521783622,0.3665446521783622
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,BigFive_Conscientiousness,within_scale,-0.0749633428742371,0.3412829192146659,-4.552664090597216,0.41624626208890303,0.41624626208890303
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,BigFive_Neuroticism,within_scale,0.013526683613174,-0.1050144532532984,-7.7635033284154,-0.1185411368664724,0.1185411368664724
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,BigFive_Openness,within_scale,0.374028887685193,0.1482038718944479,0.39623643192818275,-0.2258250157907451,0.2258250157907451
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,SelfConst_Independent_self,social_social,0.383065040512844,0.4421586982605079,1.154265337469976,0.0590936577476639,0.0590936577476639
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,SelfConst_Interdependent_self,social_social,0.1087385289929,0.5299734044888269,4.873832756404412,0.4212348754959269,0.4212348754959269
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,LifeSat_Life_Satisfaction,affect_social,0.1514776054608016,0.3407805777652987,2.249709300121487,0.18930297230449708,0.18930297230449708
qwen3b_instruct,qwen,instruct,3.0,BigFive_Extraversion,Lonely_Loneliness,affect_social,-0.4589356266931431,-0.0095241481105826,0.020752688518014546,0.4494114785825605,0.4494114785825605
